"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0000387","Closed","False",0,0,9,"False","Caller 229","Opener 24","2016-02-29 16:38:00","Creator 21","2016-02-29 16:46:00","Updater 770","2016-03-24 18:40:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-09 10:57:00","2016-03-24 18:40:00",2080920,1456775160,1458855600,1456774680,1457531820,1458855600,2080920,0,0,0,0,0,0,0
"INC0000395","New","True",0,0,0,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 114","2016-02-29 17:10:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456776600,1456776360,1456948860,1457384400,240,607800,0,0,0,0,0,0
"INC0000395","New","True",1,0,1,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 207","2016-03-01 10:04:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456837440,1456776360,1456948860,1457384400,61080,546960,0,0,0,0,0,0
"INC0000395","New","True",2,0,2,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 289","2016-03-01 11:05:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456841100,1456776360,1456948860,1457384400,64740,543300,0,0,0,0,0,0
"INC0000395","New","True",2,0,3,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 207","2016-03-01 17:11:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456863060,1456776360,1456948860,1457384400,86700,521340,0,0,0,0,0,0
"INC0000395","Awaiting User Info","True",2,0,4,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 207","2016-03-01 17:12:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456863120,1456776360,1456948860,1457384400,86760,521280,0,0,0,0,0,0
"INC0000395","Awaiting User Info","True",2,0,5,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 15:29:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456943340,1456776360,1456948860,1457384400,166980,441060,0,0,0,0,0,0
"INC0000395","Awaiting User Info","True",2,0,6,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 15:52:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456944720,1456776360,1456948860,1457384400,168360,439680,0,0,0,0,0,0
"INC0000395","Active","True",2,0,7,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 16:50:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456948200,1456776360,1456948860,1457384400,171840,436200,0,0,0,0,0,0
"INC0000395","Active","True",2,0,8,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 17:00:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456948800,1456776360,1456948860,1457384400,172440,435600,0,0,0,0,0,0
"INC0000395","Active","True",2,0,9,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 17:01:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456948860,1456776360,1456948860,1457384400,172500,435540,0,0,0,0,0,0
"INC0000395","Resolved","True",2,0,10,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 701","2016-03-02 17:01:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1456948860,1456776360,1456948860,1457384400,172500,435540,0,0,0,0,0,0
"INC0000395","Closed","False",2,0,11,"True","Caller 4720","Opener 26","2016-02-29 17:06:00","Creator 25","2016-02-29 17:10:00","Updater 770","2016-03-07 18:00:00","Phone","Location 73","Notebook","Not apply","","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 195","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 181","2016-03-02 17:01:00","2016-03-07 18:00:00",608040,1456776600,1457384400,1456776360,1456948860,1457384400,608040,0,0,0,0,0,0,0
"INC0000401","New","True",0,0,0,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 109","2016-02-29 17:55:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456779300,1456778280,1456862160,1457294400,1020,515100,0,0,0,0,0,0
"INC0000401","New","True",0,0,1,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 226","2016-03-01 07:56:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456829760,1456778280,1456862160,1457294400,51480,464640,0,0,0,0,0,0
"INC0000401","New","True",0,0,2,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 226","2016-03-01 07:56:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456829760,1456778280,1456862160,1457294400,51480,464640,0,0,0,0,0,0
"INC0000401","New","True",0,0,3,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 226","2016-03-01 08:43:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456832580,1456778280,1456862160,1457294400,54300,461820,0,0,0,0,0,0
"INC0000401","New","True",0,0,4,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 207","2016-03-01 15:27:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456856820,1456778280,1456862160,1457294400,78540,437580,0,0,0,0,0,0
"INC0000401","Resolved","True",0,0,5,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 207","2016-03-01 16:56:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1456862160,1456778280,1456862160,1457294400,83880,432240,0,0,0,0,0,0
"INC0000401","Closed","False",0,0,6,"True","Caller 570","Opener 24","2016-02-29 17:38:00","Creator 21","2016-02-29 17:55:00","Updater 770","2016-03-06 17:00:00","Phone","Location 73","Notebook","Not apply","Slowness","","2 - Medium","2 - Medium","3 - Moderate","Group 22","","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-03-01 16:56:00","2016-03-06 17:00:00",516120,1456779300,1457294400,1456778280,1456862160,1457294400,516120,0,0,0,0,0,0,0
"INC0000558","New","True",0,0,0,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 226","2016-03-01 09:42:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 66","Assigned to 104","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1456836120,1456835760,1459343760,1459778340,360,2942220,0,0,0,0,0,0
"INC0000558","New","True",1,0,1,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 630","2016-03-02 01:36:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 104","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1456893360,1456835760,1459343760,1459778340,57600,2884980,0,0,0,0,0,0
"INC0000558","Active","True",1,0,2,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 183","2016-03-02 13:58:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1456937880,1456835760,1459343760,1459778340,102120,2840460,0,0,0,0,0,0
"INC0000558","Active","True",1,0,4,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 183","2016-03-07 08:52:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1457351520,1456835760,1459343760,1459778340,515760,2426820,0,0,0,0,0,0
"INC0000558","Resolved","True",1,0,5,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 183","2016-03-07 08:52:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1457351520,1456835760,1459343760,1459778340,515760,2426820,0,0,0,0,0,0
"INC0000558","Active","True",1,1,6,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 836","2016-03-15 15:45:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458067500,1456835760,1459343760,1459778340,1231740,1710840,0,0,0,0,0,0
"INC0000558","Active","True",1,1,7,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 836","2016-03-15 15:45:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458067500,1456835760,1459343760,1459778340,1231740,1710840,0,0,0,0,0,0
"INC0000558","Active","True",1,1,8,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 836","2016-03-15 15:45:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458067500,1456835760,1459343760,1459778340,1231740,1710840,0,0,0,0,0,0
"INC0000558","Active","True",1,1,9,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 836","2016-03-15 15:45:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 24","Assigned to 53","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458067500,1456835760,1459343760,1459778340,1231740,1710840,0,0,0,0,0,0
"INC0000558","Active","True",2,1,10,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 114","2016-03-17 09:59:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 47","Assigned to 72","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458219540,1456835760,1459343760,1459778340,1383780,1558800,0,0,0,0,0,0
"INC0000558","Active","True",2,1,11,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 361","2016-03-17 15:10:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 47","Assigned to 72","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458238200,1456835760,1459343760,1459778340,1402440,1540140,0,0,0,0,0,0
"INC0000558","Active","True",2,1,12,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 361","2016-03-17 15:41:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 47","Assigned to 72","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458240060,1456835760,1459343760,1459778340,1404300,1538280,0,0,0,0,0,0
"INC0000558","Awaiting User Info","True",2,1,13,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 361","2016-03-17 15:41:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 47","Assigned to 72","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458240060,1456835760,1459343760,1459778340,1404300,1538280,0,0,0,0,0,0
"INC0000558","Awaiting User Info","True",3,1,15,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 361","2016-03-22 09:39:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 44","Assigned to 104","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458650340,1456835760,1459343760,1459778340,1814580,1128000,0,0,0,0,0,0
"INC0000558","Awaiting User Info","True",3,1,16,"True","Caller 5090","Opener 56","2016-03-01 09:36:00","Creator 52","2016-03-01 09:42:00","Updater 361","2016-03-22 09:46:00","Phone","Location 39","Notebook","Not apply","Failure - application","","2 - Medium","2 - Medium","3 - Moderate","Group 44","Assigned to 104","True","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 48","2016-03-30 10:16:00","2016-04-04 10:59:00",2942580,1456836120,1458650760,1456835760,1459343760,1459778340,1815000,1127580,0,0,0,0,0,0
